x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-986.3750E-03,-36.9268E-03,+95.9720E-03,-4.0122E-03,-6.7761E-03
-986.2500E-03,-23.3747E-03,+77.1435E-03,-1.7666E-03,-7.0273E-03
-986.1250E-03,-22.3697E-03,+79.6404E-03,-4.5148E-03,-1.0129E-03
-986.0000E-03,-24.3640E-03,+90.6957E-03,-2.2692E-03,-8.2836E-03
-985.8750E-03,-11.0631E-03,+69.6058E-03,-3.0072E-03,-5.2842E-03
-985.7500E-03,-16.5751E-03,+84.9168E-03,-3.5097E-03,-4.5305E-03
-985.6250E-03,-10.3094E-03,+77.6460E-03,-2.2692E-03,-7.2786E-03
-985.5000E-03,-2.0179E-03,+68.6008E-03,-2.7560E-03,-2.2692E-03
-985.3750E-03,-5.5198E-03,+79.1379E-03,-3.7610E-03,-7.0273E-03
-985.2500E-03,+494.7E-06,+72.1184E-03,-2.5204E-03,-5.5355E-03
-985.1250E-03,+3.5097E-03,+68.6008E-03,-3.5097E-03,-4.0280E-03
-985.0000E-03,+6.7761E-03,+68.6008E-03,-2.7717E-03,-7.2786E-03
-984.8750E-03,+9.5399E-03,+68.0983E-03,-3.5097E-03,-5.5355E-03
-984.7500E-03,+11.0474E-03,+65.0832E-03,-2.2692E-03,-4.2792E-03
-984.6250E-03,+16.0726E-03,+63.3244E-03,-3.2585E-03,-6.0223E-03
-984.5000E-03,+21.6002E-03,+63.3244E-03,-2.0179E-03,-2.5204E-03
-984.3750E-03,+18.6008E-03,+54.5305E-03,-3.7610E-03,-6.7761E-03
-984.2500E-03,+27.8816E-03,+60.0424E-03,-2.7717E-03,-6.5405E-03
-984.1250E-03,+29.8916E-03,+56.0380E-03,-761.6E-06,-3.2742E-03
-984.0000E-03,+28.6511E-03,+47.7465E-03,-4.0122E-03,-6.7761E-03
-983.8750E-03,+40.9469E-03,+55.5198E-03,-3.7767E-03,-4.2792E-03
-983.7500E-03,+31.9174E-03,+43.2239E-03,-1.2641E-03,-5.5198E-03
