机器序列号,
后台名称,hopeInsight
后台软件版本,004.008.000_176
后台协议版本,600.000.000
DSP软件版本,控制侧软件版本-100.006.101,
产品属性,1547976753
系列名称,传动
系列名称键值,Drive
产品名称,HV350
产品名称键值,HV350




文件生成时间,2022-06-09 22:43:19,V00004
波形实验条件,5k Fctrl Fsw




丢帧信息,
示波器开启时间,2022-06-09  21:44:21:298
纵轴,-10000,10000
时基,1.000,
时基转换率,1000.000,
X轴偏移量,1943.810,
X轴格数,20,




波形实验条件标题,
波形实验条件模板


设置参数
2022-06-09  21:44:36:397,S - 01.18,载波频率,sys_001_018,6.0,5.0,
2022-06-09  21:45:01:221,S - 01.18,载波频率,sys_001_018,5.0,4.0,
2022-06-09  21:45:45:555,S - 01.18,载波频率,sys_001_018,4.0,3.0,
2022-06-09  21:46:30: 25,S - 01.18,载波频率,sys_001_018,3.0,2.5,
2022-06-09  21:46:53:801,S - 01.18,载波频率,sys_001_018,2.5,1.0,


置顶参数
I - 57.43,速度环Kp(S120定标),inv_057_043,3.00,
I - 57.44,速度环Ti(S120定标),inv_057_044,300,
I - 105.01,Cpu使用率,inv_105_001,40.75,
I - 105.02,Cpu最大使用率,inv_105_002,61.41,
I - 54.22,开关频率实际值,inv_054_022,1000,
I - 52.27,PWM周期原始实际值,inv_052_027,30000,
S - 01.18,载波频率,sys_001_018,1.0,
I - 54.21,开关频率设定生效值,inv_054_021,1000,
I - 54.03,开关频率可调配置字,inv_054_003,1010001010010110,


标记信息


通道号,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12
通道参数,I8 - 54.22,S - 145.32,S - 145.33,,,,,,,,,,
149,5999.000000,2055.000000,2026.000000, , , , , , , , , ,
150,5999.000000,2058.000000,2034.000000, , , , , , , , , ,
151,5999.000000,2043.000000,2031.000000, , , , , , , , , ,
152,5999.000000,2042.000000,2037.000000, , , , , , , , , ,
153,5999.000000,2050.000000,2034.000000, , , , , , , , , ,
154,5999.000000,2072.000000,2029.000000, , , , , , , , , ,
155,5999.000000,2068.000000,2034.000000, , , , , , , , , ,
156,5999.000000,2052.000000,2030.000000, , , , , , , , , ,
157,5999.000000,2060.000000,2031.000000, , , , , , , , , ,
158,5999.000000,2043.000000,2029.000000, , , , , , , , , ,
159,5999.000000,2055.000000,2030.000000, , , , , , , , , ,
160,5999.000000,2051.000000,2029.000000, , , , , , , , , ,
161,5999.000000,2069.000000,2025.000000, , , , , , , , , ,
162,5999.000000,2067.000000,2032.000000, , , , , , , , , ,
163,5999.000000,2055.000000,2025.000000, , , , , , , , , ,
164,5999.000000,2037.000000,2033.000000, , , , , , , , , ,
165,5999.000000,2043.000000,2025.000000, , , , , , , , , ,
166,5999.000000,2062.000000,2035.000000, , , , , , , , , ,
167,5999.000000,2052.000000,2029.000000, , , , , , , , , ,
168,5999.000000,2065.000000,2032.000000, , , , , , , , , ,
169,5999.000000,2053.000000,2040.000000, , , , , , , , , ,
170,5999.000000,2052.000000,2024.000000, , , , , , , , , ,
171,5999.000000,2043.000000,2038.000000, , , , , , , , , ,
172,5999.000000,2045.000000,2030.000000, , , , , , , , , ,
173,5999.000000,2057.000000,2036.000000, , , , , , , , , ,
174,5999.000000,2067.000000,2041.000000, , , , , , , , , ,
175,5999.000000,2066.000000,2041.000000, , , , , , , , , ,
176,5999.000000,2052.000000,2035.000000, , , , , , , , , ,
177,5999.000000,2059.000000,2035.000000, , , , , , , , , ,
178,5999.000000,2045.000000,2040.000000, , , , , , , , , ,
179,5999.000000,2056.000000,2035.000000, , , , , , , , , ,
180,5999.000000,2053.000000,2040.000000, , , , , , , , , ,
181,5999.000000,2070.000000,2034.000000, , , , , , , , , ,
182,5999.000000,2066.000000,2036.000000, , , , , , , , , ,
183,5999.000000,2050.000000,2035.000000, , , , , , , , , ,
184,5999.000000,2045.000000,2039.000000, , , , , , , , , ,
185,5999.000000,2041.000000,2036.000000, , , , , , , , , ,
186,5999.000000,2060.000000,2035.000000, , , , , , , , , ,
187,5999.000000,2063.000000,2041.000000, , , , , , , , , ,
188,5999.000000,2060.000000,2039.000000, , , , , , , , , ,
189,5999.000000,2042.000000,2039.000000, , , , , , , , , ,
190,5999.000000,2045.000000,2039.000000, , , , , , , , , ,
191,5999.000000,2055.000000,2034.000000, , , , , , , , , ,
192,5999.000000,2053.000000,2031.000000, , , , , , , , , ,
193,5999.000000,2068.000000,2034.000000, , , , , , , , , ,
194,5999.000000,2044.000000,2029.000000, , , , , , , , , ,
195,5999.000000,2051.000000,2036.000000, , , , , , , , , ,
196,5999.000000,2044.000000,2027.000000, , , , , , , , , ,
197,5999.000000,2040.000000,2036.000000, , , , , , , , , ,
198,5999.000000,2063.000000,2031.000000, , , , , , , , , ,
199,5999.000000,2061.000000,2027.000000, , , , , , , , , ,
200,5999.000000,2064.000000,2031.000000, , , , , , , , , ,
201,5999.000000,2049.000000,2030.000000, , , , , , , , , ,
202,5999.000000,2046.000000,2032.000000, , , , , , , , , ,
203,5999.000000,2047.000000,2030.000000, , , , , , , , , ,
204,5999.000000,2066.000000,2035.000000, , , , , , , , , ,
205,5999.000000,2059.000000,2029.000000, , , , , , , , , ,
206,5999.000000,2062.000000,2033.000000, , , , , , , , , ,
207,5999.000000,2063.000000,2030.000000, , , , , , , , , ,
208,5999.000000,2044.000000,2026.000000, , , , , , , , , ,
209,5999.000000,2046.000000,2038.000000, , , , , , , , , ,
210,5999.000000,2045.000000,2030.000000, , , , , , , , , ,
211,5999.000000,2063.000000,2038.000000, , , , , , , , , ,
212,5999.000000,2064.000000,2024.000000, , , , , , , , , ,
213,5999.000000,2064.000000,2035.000000, , , , , , , , , ,
214,5999.000000,2043.000000,2036.000000, , , , , , , , , ,
215,5999.000000,2042.000000,2033.000000, , , , , , , , , ,
216,5999.000000,2053.000000,2037.000000, , , , , , , , , ,
217,5999.000000,2052.000000,2028.000000, , , , , , , , , ,
218,5999.000000,2067.000000,2037.000000, , , , , , , , , ,
219,5999.000000,2045.000000,2035.000000, , , , , , , , , ,
220,5999.000000,2051.000000,2038.000000, , , , , , , , , ,
221,5999.000000,2040.000000,2037.000000, , , , , , , , , ,
222,5999.000000,2045.000000,2039.000000, , , , , , , , , ,
223,5999.000000,2064.000000,2034.000000, , , , , , , , , ,
224,5999.000000,2056.000000,2037.000000, , , , , , , , , ,
225,5999.000000,2063.000000,2039.000000, , , , , , , , , ,
226,5999.000000,2044.000000,2035.000000, , , , , , , , , ,
227,5999.000000,2043.000000,2037.000000, , , , , , , , , ,
228,5999.000000,2049.000000,2040.000000, , , , , , , , , ,
229,5999.000000,2068.000000,2035.000000, , , , , , , , , ,
230,5999.000000,2063.000000,2036.000000, , , , , , , , , ,
231,5999.000000,2055.000000,2032.000000, , , , , , , , , ,
232,5999.000000,2058.000000,2032.000000, , , , , , , , , ,
233,5999.000000,2043.000000,2034.000000, , , , , , , , , ,
234,5999.000000,2051.000000,2028.000000, , , , , , , , , ,
235,5999.000000,2049.000000,2037.000000, , , , , , , , , ,
236,5999.000000,2068.000000,2032.000000, , , , , , , , , ,
237,5999.000000,2066.000000,2039.000000, , , , , , , , , ,
238,5999.000000,2054.000000,2031.000000, , , , , , , , , ,
239,5999.000000,2045.000000,2030.000000, , , , , , , , , ,
240,5999.000000,2044.000000,2033.000000, , , , , , , , , ,
241,5999.000000,2052.000000,2025.000000, , , , , , , , , ,
242,5999.000000,2044.000000,2038.000000, , , , , , , , , ,
243,5999.000000,2064.000000,2028.000000, , , , , , , , , ,
244,5999.000000,2054.000000,2030.000000, , , , , , , , , ,
245,5999.000000,2059.000000,2032.000000, , , , , , , , , ,
246,5999.000000,2042.000000,2023.000000, , , , , , , , , ,
247,5999.000000,2045.000000,2029.000000, , , , , , , , , ,
248,5999.000000,2058.000000,2033.000000, , , , , , , , , ,
249,5999.000000,2063.000000,2035.000000, , , , , , , , , ,
250,5999.000000,2068.000000,2020.000000, , , , , , , , , ,
251,5999.000000,2049.000000,2031.000000, , , , , , , , , ,
252,5999.000000,2049.000000,2024.000000, , , , , , , , , ,
253,5999.000000,2044.000000,2031.000000, , , , , , , , , ,
254,5999.000000,2067.000000,2038.000000, , , , , , , , , ,
255,5999.000000,2065.000000,2028.000000, , , , , , , , , ,
256,5999.000000,2053.000000,2038.000000, , , , , , , , , ,
257,5999.000000,2061.000000,2027.000000, , , , , , , , , ,
258,5999.000000,2038.000000,2032.000000, , , , , , , , , ,
259,5999.000000,2060.000000,2040.000000, , , , , , , , , ,
260,5999.000000,2063.000000,2037.000000, , , , , , , , , ,
261,5999.000000,2056.000000,2036.000000, , , , , , , , , ,
262,5999.000000,2064.000000,2035.000000, , , , , , , , , ,
263,5999.000000,2048.000000,2038.000000, , , , , , , , , ,
264,5999.000000,2050.000000,2036.000000, , , , , , , , , ,
265,5999.000000,2048.000000,2035.000000, , , , , , , , , ,
266,5999.000000,2066.000000,2034.000000, , , , , , , , , ,
267,5999.000000,2063.000000,2037.000000, , , , , , , , , ,
268,5999.000000,2054.000000,2037.000000, , , , , , , , , ,
269,5999.000000,2040.000000,2036.000000, , , , , , , , , ,
270,5999.000000,2043.000000,2035.000000, , , , , , , , , ,
271,5999.000000,2051.000000,2036.000000, , , , , , , , , ,
272,5999.000000,2047.000000,2040.000000, , , , , , , , , ,
273,5999.000000,2065.000000,2036.000000, , , , , , , , , ,
274,5999.000000,2057.000000,2033.000000, , , , , , , , , ,
275,5999.000000,2059.000000,2033.000000, , , , , , , , , ,
276,5999.000000,2042.000000,2033.000000, , , , , , , , , ,
277,5999.000000,2039.000000,2031.000000, , , , , , , , , ,
278,5999.000000,2055.000000,2034.000000, , , , , , , , , ,
279,5999.000000,2065.000000,2027.000000, , , , , , , , , ,
280,5999.000000,2063.000000,2037.000000, , , , , , , , , ,
281,5999.000000,2049.000000,2029.000000, , , , , , , , , ,
282,5999.000000,2051.000000,2033.000000, , , , , , , , , ,
283,5999.000000,2045.000000,2035.000000, , , , , , , , , ,
284,5999.000000,2061.000000,2023.000000, , , , , , , , , ,
285,5999.000000,2058.000000,2033.000000, , , , , , , , , ,
286,5999.000000,2067.000000,2023.000000, , , , , , , , , ,
287,5999.000000,2066.000000,2033.000000, , , , , , , , , ,
288,5999.000000,2047.000000,2025.000000, , , , , , , , , ,
289,5999.000000,2049.000000,2028.000000, , , , , , , , , ,
290,5999.000000,2042.000000,2025.000000, , , , , , , , , ,
291,5999.000000,2060.000000,2030.000000, , , , , , , , , ,
292,5999.000000,2057.000000,2033.000000, , , , , , , , , ,
293,5999.000000,2063.000000,2030.000000, , , , , , , , , ,
294,5999.000000,2042.000000,2035.000000, , , , , , , , , ,
295,5999.000000,2053.000000,2033.000000, , , , , , , , , ,
296,5999.000000,2047.000000,2035.000000, , , , , , , , , ,
297,5999.000000,2043.000000,2024.000000, , , , , , , , , ,
298,5999.000000,2062.000000,2031.000000, , , , , , , , , ,
299,5999.000000,2067.000000,2039.000000, , , , , , , , , ,
300,5999.000000,2063.000000,2033.000000, , , , , , , , , ,
301,5999.000000,2048.000000,2036.000000, , , , , , , , , ,
302,5999.000000,2052.000000,2025.000000, , , , , , , , , ,
303,5999.000000,2041.000000,2037.000000, , , , , , , , , ,
304,5999.000000,2064.000000,2032.000000, , , , , , , , , ,
305,5999.000000,2061.000000,2033.000000, , , , , , , , , ,
306,5999.000000,2062.000000,2043.000000, , , , , , , , , ,
307,5999.000000,2067.000000,2033.000000, , , , , , , , , ,
308,5999.000000,2045.000000,2040.000000, , , , , , , , , ,
309,5999.000000,2055.000000,2040.000000, , , , , , , , , ,
310,5999.000000,2044.000000,2037.000000, , , , , , , , , ,
311,5999.000000,2061.000000,2037.000000, , , , , , , , , ,
312,5999.000000,2059.000000,2038.000000, , , , , , , , , ,
313,5999.000000,2063.000000,2038.000000, , , , , , , , , ,
314,5999.000000,2039.000000,2036.000000, , , , , , , , , ,
315,5999.000000,2047.000000,2034.000000, , , , , , , , , ,
316,5999.000000,2045.000000,2036.000000, , , , , , , , , ,
317,5999.000000,2046.000000,2037.000000, , , , , , , , , ,
318,5999.000000,2063.000000,2041.000000, , , , , , , , , ,
319,5999.000000,2055.000000,2027.000000, , , , , , , , , ,
320,5999.000000,2062.000000,2036.000000, , , , , , , , , ,
321,5999.000000,2046.000000,2039.000000, , , , , , , , , ,
322,5999.000000,2046.000000,2035.000000, , , , , , , , , ,
323,5999.000000,2047.000000,2035.000000, , , , , , , , , ,
